char_count	word_count	wordmean_len
122	21	4.761904761904762
134	26	4.153846153846154
78	13	5.076923076923077
122	24	4.125
131	19	5.947368421052632
41	6	6.0
80	10	7.0
68	11	5.181818181818182
78	9	7.666666666666667
67	9	6.555555555555555
123	23	4.391304347826087
121	18	5.777777777777778
126	19	5.631578947368421
132	17	6.823529411764706
123	25	3.92
134	19	6.105263157894737
90	10	8.1
43	9	3.888888888888889
82	15	4.466666666666667
84	17	3.9411764705882355
78	13	5.076923076923077
109	14	6.857142857142857
136	19	6.157894736842105
101	12	7.416666666666667
124	11	10.272727272727273
132	21	5.333333333333333
95	8	10.875
115	11	9.454545454545455
50	8	5.375
155	19	7.2105263157894735
105	18	4.888888888888889
36	4	8.0
27	7	3.0
39	5	6.8
40	7	4.857142857142857
114	19	5.052631578947368
100	19	4.315789473684211
115	20	4.8
81	13	5.230769230769231
84	15	4.6
36	7	4.285714285714286
71	10	6.1
88	10	7.9
37	7	4.428571428571429
148	17	7.705882352941177
94	11	7.636363636363637
96	13	6.384615384615385
108	13	7.384615384615385
87	17	4.117647058823529
36	7	4.285714285714286
40	7	4.714285714285714
88	4	21.25
129	26	4.0
132	14	8.5
107	5	20.6
108	16	5.8125
114	22	4.2272727272727275
104	22	3.772727272727273
97	16	5.125
148	21	6.095238095238095
105	19	4.578947368421052
139	15	8.333333333333334
35	7	4.142857142857143
126	23	4.521739130434782
73	10	6.4
93	11	7.454545454545454
93	12	6.75
115	16	6.25
85	11	6.818181818181818
98	11	7.909090909090909
99	11	8.0
99	16	5.25
28	4	6.25
46	10	3.7
101	15	5.8
43	4	9.75
127	9	13.222222222222221
131	24	4.5
88	11	7.090909090909091
40	7	4.857142857142857
57	8	6.25
140	21	5.714285714285714
105	19	4.578947368421052
92	20	3.65
135	25	4.44
135	18	6.555555555555555
184	11	15.818181818181818
121	21	4.809523809523809
136	18	6.611111111111111
49	7	6.142857142857143
127	21	5.095238095238095
35	6	5.0
101	21	3.857142857142857
70	11	5.454545454545454
38	6	5.5
118	15	6.933333333333334
109	18	5.055555555555555
117	15	6.866666666666666
93	8	10.75
87	8	9.875
102	10	9.2
80	10	7.0
117	24	3.9166666666666665
71	10	6.1
128	13	8.923076923076923
64	10	5.4
117	17	5.9411764705882355
94	16	4.9375
72	9	7.111111111111111
133	13	9.307692307692308
113	23	3.9565217391304346
136	18	6.611111111111111
48	6	7.166666666666667
138	25	4.56
131	21	5.238095238095238
60	11	4.545454545454546
71	11	5.545454545454546
58	8	6.375
83	16	4.25
101	19	4.368421052631579
71	9	7.0
115	21	4.523809523809524
126	10	11.7
128	15	7.6
86	18	3.8333333333333335
52	8	5.625
24	5	4.0
100	16	5.3125
66	9	6.333333333333333
126	20	5.35
36	5	6.2
123	11	10.181818181818182
93	11	7.545454545454546
84	15	4.666666666666667
100	14	6.214285714285714
63	8	7.0
114	21	4.476190476190476
130	14	8.357142857142858
156	21	6.476190476190476
129	24	4.416666666666667
130	21	5.238095238095238
121	15	7.133333333333334
129	17	6.588235294117647
112	20	4.55
41	7	5.0
130	19	5.894736842105263
50	11	3.6363636363636362
122	24	4.125
90	14	5.5
70	8	7.875
42	8	4.375
116	7	15.428571428571429
45	9	4.111111111111111
96	15	5.466666666666667
37	6	5.333333333333333
95	14	5.857142857142857
123	22	4.636363636363637
104	10	9.4
143	10	13.4
83	17	3.9411764705882355
79	9	7.888888888888889
127	13	8.846153846153847
53	10	4.4
65	8	7.25
23	4	5.0
60	8	6.5
92	15	5.2
133	21	5.333333333333333
108	17	5.352941176470588
113	18	5.333333333333333
93	15	5.2
126	22	4.7727272727272725
56	7	7.142857142857143
66	10	5.7
31	5	5.4
123	20	5.2
13	4	2.5
71	12	5.0
120	21	4.761904761904762
112	19	4.947368421052632
109	22	4.0
79	11	6.2727272727272725
91	14	5.571428571428571
39	5	7.0
101	22	3.6363636363636362
58	7	7.428571428571429
71	17	3.235294117647059
49	6	7.333333333333333
96	17	4.705882352941177
134	17	6.9411764705882355
121	24	4.041666666666667
90	13	6.0
56	8	6.125
168	15	10.266666666666667
137	15	8.2
49	9	4.555555555555555
79	15	4.333333333333333
74	8	8.375
125	26	3.8461538461538463
92	12	6.666666666666667
128	13	8.923076923076923
162	12	12.583333333333334
124	14	7.857142857142857
111	13	7.538461538461538
125	26	3.8461538461538463
123	17	6.294117647058823
57	8	6.25
115	20	4.8
54	6	8.166666666666666
103	14	6.357142857142857
130	25	4.24
96	15	5.466666666666667
140	24	4.875
83	15	4.6
82	15	4.533333333333333
129	21	5.190476190476191
96	18	4.388888888888889
22	5	3.6
119	14	7.571428571428571
133	23	4.826086956521739
101	10	9.1
96	13	6.3076923076923075
78	14	4.642857142857143
119	27	3.4444444444444446
76	9	7.555555555555555
69	9	6.666666666666667
79	9	7.777777777777778
52	5	9.4
129	21	5.190476190476191
101	13	6.846153846153846
137	20	5.9
44	11	3.090909090909091
139	7	19.0
168	19	7.7894736842105265
93	13	6.153846153846154
87	12	6.333333333333333
226	16	13.1875
73	10	6.4
93	18	4.222222222222222
127	18	6.111111111111111
96	9	9.666666666666666
85	11	6.7272727272727275
49	11	3.5454545454545454
125	24	4.25
74	13	4.769230769230769
6	1	6.0
41	6	6.0
112	17	5.588235294117647
123	15	7.133333333333334
48	9	4.444444444444445
28	6	3.8333333333333335
32	4	7.0
30	6	4.166666666666667
15	3	4.333333333333333
134	25	4.36
25	3	7.666666666666667
140	17	7.294117647058823
139	26	4.384615384615385
7	1	6.0
66	11	5.090909090909091
130	27	3.8518518518518516
136	20	5.85
50	8	5.375
73	10	6.4
40	5	7.0
105	13	7.153846153846154
96	19	4.105263157894737
119	19	5.2631578947368425
131	21	5.285714285714286
36	7	4.142857142857143
140	11	11.818181818181818
89	12	6.416666666666667
122	17	6.235294117647059
90	18	4.055555555555555
103	15	5.933333333333334
109	18	5.055555555555555
129	19	5.7894736842105265
67	12	4.666666666666667
101	21	3.857142857142857
112	13	7.6923076923076925
56	10	4.7
84	14	5.071428571428571
119	13	8.23076923076923
81	11	6.454545454545454
46	9	4.222222222222222
64	12	4.416666666666667
284	21	12.571428571428571
26	5	4.4
65	11	5.0
62	11	4.7272727272727275
105	16	5.5625
51	11	3.727272727272727
93	11	7.363636363636363
123	15	7.266666666666667
98	15	5.6
72	15	3.8
57	11	4.2727272727272725
84	14	5.071428571428571
94	15	5.2
56	7	7.142857142857143
58	9	5.444444444444445
135	29	3.6551724137931036
96	14	5.857142857142857
134	19	6.105263157894737
139	24	4.833333333333333
60	11	4.454545454545454
157	20	6.9
48	9	4.444444444444445
125	21	4.9523809523809526
131	18	6.333333333333333
100	14	6.214285714285714
109	15	6.333333333333333
100	17	4.9411764705882355
72	5	13.6
50	9	4.666666666666667
128	18	6.166666666666667
129	18	6.166666666666667
113	17	5.705882352941177
134	22	5.136363636363637
138	18	6.722222222222222
33	4	7.25
51	10	4.2
131	15	7.8
102	17	5.0
99	13	6.6923076923076925
48	6	7.166666666666667
73	10	6.4
125	19	5.578947368421052
110	17	5.529411764705882
61	6	9.333333333333334
136	17	7.0
91	9	9.11111111111111
133	18	6.444444444444445
124	10	11.5
94	14	5.714285714285714
49	9	4.555555555555555
81	9	8.0
130	17	6.647058823529412
101	19	4.368421052631579
95	7	12.714285714285714
129	20	5.45
102	20	4.15
137	17	7.0588235294117645
52	10	4.3
140	12	10.75
113	19	4.842105263157895
91	8	10.5
129	17	6.588235294117647
27	5	4.6
107	11	8.727272727272727
68	13	4.3076923076923075
101	12	7.5
94	9	9.555555555555555
127	23	4.521739130434782
78	9	7.777777777777778
136	12	10.416666666666666
69	8	7.625
82	15	4.533333333333333
137	13	9.615384615384615
89	11	7.181818181818182
43	7	5.285714285714286
128	26	3.9615384615384617
35	8	3.5
45	6	6.5
128	24	4.375
90	13	6.0
63	10	5.4
69	15	3.6666666666666665
52	9	4.888888888888889
98	17	4.823529411764706
121	20	5.05
101	17	4.9411764705882355
134	25	4.4
27	6	3.6666666666666665
71	13	4.538461538461538
117	14	7.428571428571429
41	8	4.25
45	10	3.6
141	18	6.888888888888889
79	12	5.666666666666667
54	8	5.875
123	22	4.590909090909091
65	13	4.076923076923077
113	10	10.3
103	10	9.4
116	19	5.157894736842105
37	6	5.333333333333333
57	9	5.444444444444445
49	9	4.555555555555555
126	15	7.4
136	27	4.074074074074074
254	6	41.5
66	10	5.7
117	14	7.428571428571429
31	6	4.333333333333333
37	6	5.166666666666667
68	9	6.666666666666667
133	23	4.782608695652174
27	5	4.6
127	13	8.846153846153847
131	28	3.7142857142857144
140	21	5.714285714285714
126	18	6.0
90	16	4.6875
34	8	3.375
69	6	10.666666666666666
34	6	4.833333333333333
48	8	5.0
69	13	4.384615384615385
114	19	5.052631578947368
113	17	5.705882352941177
87	15	4.866666666666666
115	11	9.454545454545455
131	16	7.25
5	1	5.0
95	11	7.7272727272727275
129	23	4.6521739130434785
132	22	5.0
106	17	5.235294117647059
48	11	3.4545454545454546
117	15	6.866666666666666
138	27	4.148148148148148
105	11	8.636363636363637
49	7	6.142857142857143
116	16	6.25
103	15	5.933333333333334
110	15	6.333333333333333
74	12	5.25
133	25	4.32
77	6	12.0
92	17	4.470588235294118
19	3	5.666666666666667
56	8	6.125
74	9	7.333333333333333
140	13	9.846153846153847
39	4	9.0
152	16	8.5625
69	7	9.0
132	18	6.333333333333333
64	12	4.416666666666667
83	13	5.461538461538462
116	13	8.0
28	4	6.25
55	12	3.6666666666666665
78	11	6.090909090909091
114	22	4.181818181818182
114	16	6.1875
130	24	4.458333333333333
49	10	4.0
87	15	4.866666666666666
75	14	4.428571428571429
42	6	6.166666666666667
130	19	5.842105263157895
81	6	12.5
43	6	6.333333333333333
23	5	3.8
116	23	4.086956521739131
23	5	3.8
64	8	7.125
84	8	9.625
86	15	4.8
153	18	7.555555555555555
87	14	5.285714285714286
17	2	8.0
100	15	5.733333333333333
47	9	4.333333333333333
136	26	4.230769230769231
104	19	4.526315789473684
47	12	3.0
62	10	5.3
108	19	4.7368421052631575
112	19	4.894736842105263
86	15	4.733333333333333
85	12	6.166666666666667
32	6	4.5
93	18	4.166666666666667
57	10	4.8
120	19	5.368421052631579
114	13	7.846153846153846
130	19	5.842105263157895
98	12	7.25
112	22	4.136363636363637
117	19	5.2105263157894735
54	6	8.166666666666666
46	8	4.875
82	12	5.916666666666667
49	7	6.142857142857143
123	21	4.809523809523809
130	23	4.695652173913044
36	6	5.166666666666667
79	15	4.266666666666667
128	24	4.375
135	20	5.75
130	16	7.1875
63	13	3.923076923076923
211	7	29.285714285714285
56	11	4.090909090909091
78	10	6.9
58	8	6.375
129	21	5.190476190476191
92	15	5.2
65	7	8.428571428571429
84	10	7.5
75	16	3.75
47	5	8.6
65	12	4.5
41	5	7.4
151	12	11.666666666666666
121	21	4.809523809523809
124	14	7.928571428571429
104	21	4.0
127	18	6.111111111111111
116	22	4.2727272727272725
130	22	4.909090909090909
85	14	5.071428571428571
55	12	3.6666666666666665
108	9	11.11111111111111
139	20	6.0
108	20	4.45
32	7	3.7142857142857144
125	12	9.5
126	23	4.521739130434782
121	15	7.066666666666666
110	22	4.045454545454546
99	18	4.444444444444445
110	24	3.625
101	10	9.1
33	6	4.666666666666667
42	7	5.142857142857143
113	18	5.277777777777778
114	12	8.583333333333334
31	6	4.333333333333333
38	7	4.571428571428571
90	11	7.2727272727272725
171	19	8.052631578947368
125	18	5.888888888888889
50	9	4.666666666666667
121	9	12.555555555555555
16	4	3.25
106	16	5.6875
107	21	4.142857142857143
99	10	8.9
111	14	7.0
139	17	7.235294117647059
97	14	6.0
84	11	6.636363636363637
55	10	4.6
64	7	8.142857142857142
88	11	7.090909090909091
79	13	5.153846153846154
81	11	6.454545454545454
53	9	5.0
136	15	8.0
95	18	4.277777777777778
77	11	6.090909090909091
70	11	5.363636363636363
132	20	5.65
88	15	4.933333333333334
104	16	5.5625
86	14	5.214285714285714
38	6	5.5
80	16	4.0625
37	7	4.285714285714286
83	16	4.25
36	6	5.166666666666667
28	6	3.8333333333333335
129	16	7.0625
81	13	5.3076923076923075
77	14	4.5
135	19	6.157894736842105
42	9	3.7777777777777777
106	15	6.133333333333334
101	17	5.0
107	17	5.352941176470588
70	10	6.0
81	14	4.785714285714286
67	15	3.533333333333333
152	16	8.5
112	14	7.071428571428571
114	14	7.142857142857143
133	25	4.36
55	9	5.111111111111111
57	8	6.25
59	9	5.666666666666667
69	8	7.75
106	14	6.571428571428571
84	12	6.083333333333333
63	6	9.666666666666666
73	9	7.222222222222222
134	25	4.36
79	16	4.0
48	7	6.0
115	18	5.444444444444445
91	14	5.571428571428571
72	12	5.083333333333333
89	9	9.0
87	15	4.866666666666666
113	23	3.9565217391304346
110	22	4.045454545454546
82	16	4.1875
92	13	6.153846153846154
66	8	7.375
52	4	12.0
119	17	6.0588235294117645
116	22	4.2727272727272725
84	16	4.3125
120	20	5.05
50	7	6.285714285714286
101	14	6.285714285714286
73	9	7.111111111111111
135	22	5.181818181818182
140	22	5.409090909090909
66	12	4.583333333333333
59	9	5.666666666666667
126	18	5.944444444444445
93	14	5.714285714285714
138	21	5.619047619047619
55	11	4.090909090909091
121	18	5.777777777777778
134	12	10.25
38	8	3.875
122	11	10.181818181818182
55	10	4.6
109	16	5.8125
50	9	4.666666666666667
75	13	4.846153846153846
118	14	7.285714285714286
81	16	4.125
123	17	6.294117647058823
39	8	4.0
115	18	5.388888888888889
83	14	5.0
60	10	5.1
112	19	4.947368421052632
80	13	5.230769230769231
131	23	4.739130434782608
61	8	6.75
121	25	3.88
99	12	7.25
89	12	6.5
62	9	6.0
92	8	10.625
132	19	5.947368421052632
62	11	4.7272727272727275
35	6	5.0
48	6	7.166666666666667
43	7	5.285714285714286
110	20	4.5
128	19	5.7894736842105265
128	22	4.863636363636363
70	13	4.384615384615385
105	15	6.066666666666666
70	16	3.4375
140	23	5.130434782608695
39	9	3.4444444444444446
122	15	7.133333333333334
126	11	10.545454545454545
126	25	4.08
119	15	7.0
35	7	4.142857142857143
112	23	3.9130434782608696
66	12	4.5
60	11	4.545454545454546
61	8	6.75
103	12	7.583333333333333
98	13	6.615384615384615
104	20	4.25
56	9	5.333333333333333
63	10	5.4
138	23	5.043478260869565
90	15	5.066666666666666
27	6	3.6666666666666665
126	19	5.684210526315789
68	11	5.2727272727272725
106	16	5.6875
37	6	5.333333333333333
98	15	5.6
117	13	7.846153846153846
155	23	5.782608695652174
130	22	4.909090909090909
127	20	5.4
111	21	4.333333333333333
105	16	5.625
71	6	11.0
69	6	10.666666666666666
87	18	3.888888888888889
94	19	4.0
38	7	4.571428571428571
74	12	5.166666666666667
35	6	5.0
52	7	6.571428571428571
19	3	5.666666666666667
108	15	6.266666666666667
123	19	5.526315789473684
57	8	6.25
91	15	5.133333333333334
33	7	3.857142857142857
185	11	15.909090909090908
132	10	12.2
129	21	5.190476190476191
36	7	4.285714285714286
129	23	4.6521739130434785
42	8	4.375
123	17	6.294117647058823
87	15	4.866666666666666
51	11	3.727272727272727
137	20	5.9
106	16	5.625
130	24	4.458333333333333
45	8	4.75
94	15	5.266666666666667
53	9	5.0
127	14	8.142857142857142
38	5	6.8
55	11	4.090909090909091
39	6	5.666666666666667
116	21	4.571428571428571
65	10	5.6
133	20	5.7
127	20	5.4
75	13	4.846153846153846
28	5	4.8
99	17	4.882352941176471
122	18	5.833333333333333
128	24	4.375
110	10	10.1
87	12	6.333333333333333
36	6	5.166666666666667
97	11	7.909090909090909
76	8	8.625
115	19	5.105263157894737
41	9	3.6666666666666665
96	17	4.705882352941177
132	24	4.541666666666667
93	18	4.166666666666667
44	5	7.8
70	13	4.384615384615385
128	24	4.375
122	29	3.206896551724138
128	24	4.375
82	13	5.384615384615385
41	3	13.0
57	12	3.8333333333333335
31	6	4.166666666666667
51	8	5.375
46	8	4.875
67	9	6.555555555555555
131	19	5.947368421052632
91	13	6.076923076923077
101	16	5.375
189	11	16.272727272727273
59	13	3.6153846153846154
54	12	3.5833333333333335
130	14	8.357142857142858
49	12	3.1666666666666665
31	3	9.666666666666666
107	17	5.294117647058823
46	9	4.222222222222222
55	9	5.222222222222222
105	18	4.888888888888889
35	6	5.0
104	13	7.0
113	19	4.947368421052632
108	11	8.818181818181818
47	6	6.833333333333333
117	14	7.428571428571429
106	17	5.294117647058823
40	8	4.125
66	8	7.375
106	18	4.944444444444445
92	9	9.333333333333334
119	22	4.454545454545454
75	12	5.333333333333333
65	12	4.5
91	15	5.133333333333334
102	17	5.0588235294117645
179	17	9.588235294117647
42	8	4.375
38	6	5.5
50	8	5.375
35	9	3.0
105	17	5.235294117647059
78	9	7.666666666666667
85	14	5.142857142857143
121	26	3.6923076923076925
96	19	4.105263157894737
37	6	5.333333333333333
47	8	5.0
32	4	7.25
123	21	4.904761904761905
30	5	5.2
129	23	4.6521739130434785
108	20	4.45
41	6	5.833333333333333
26	6	3.5
29	7	3.2857142857142856
47	7	5.857142857142857
121	13	8.384615384615385
106	13	7.230769230769231
84	11	6.636363636363637
60	7	7.571428571428571
132	23	4.6521739130434785
60	10	5.1
139	20	6.0
112	20	4.65
85	11	6.818181818181818
89	14	5.357142857142857
98	19	4.2105263157894735
61	9	5.888888888888889
107	17	5.352941176470588
128	17	6.529411764705882
92	17	4.470588235294118
90	11	7.2727272727272725
76	12	5.416666666666667
47	8	5.0
107	12	8.0
89	11	7.090909090909091
107	15	6.133333333333334
89	18	4.0
60	10	5.0
99	12	7.333333333333333
115	14	7.214285714285714
146	23	5.391304347826087
106	16	5.6875
136	18	6.611111111111111
129	20	5.4
43	6	6.333333333333333
117	20	4.85
88	9	8.88888888888889
46	7	5.714285714285714
58	8	6.375
95	13	6.3076923076923075
124	20	5.25
75	8	8.5
37	7	4.428571428571429
28	5	4.8
95	17	4.647058823529412
90	17	4.352941176470588
100	17	4.882352941176471
135	14	8.642857142857142
118	22	4.409090909090909
132	23	4.739130434782608
100	16	5.3125
112	13	7.615384615384615
64	7	8.285714285714286
109	15	6.333333333333333
104	16	5.5
66	11	5.090909090909091
57	9	5.444444444444445
89	17	4.294117647058823
140	19	6.421052631578948
117	18	5.555555555555555
99	17	4.882352941176471
102	21	3.9047619047619047
127	15	7.533333333333333
29	6	4.0
101	15	5.733333333333333
33	3	10.333333333333334
70	14	4.071428571428571
84	13	5.461538461538462
199	25	6.96
53	9	5.0
51	11	3.727272727272727
89	15	5.0
65	6	10.0
45	12	2.75
131	23	4.6521739130434785
117	17	5.9411764705882355
128	19	5.7894736842105265
46	6	6.833333333333333
35	7	4.142857142857143
73	15	3.933333333333333
40	8	4.125
39	5	6.8
103	7	13.714285714285714
121	20	5.05
119	19	5.2631578947368425
40	8	4.125
128	22	4.863636363636363
100	12	7.333333333333333
127	28	3.5714285714285716
128	24	4.375
125	16	6.8125
62	8	6.875
47	8	5.0
118	17	5.9411764705882355
58	9	5.444444444444445
59	11	4.454545454545454
36	6	5.166666666666667
94	10	8.5
131	20	5.6
113	15	6.6
125	22	4.7272727272727275
76	10	6.5
130	21	5.238095238095238
35	7	4.142857142857143
35	7	4.142857142857143
54	10	4.5
87	13	5.769230769230769
121	24	4.041666666666667
57	9	5.444444444444445
114	24	3.7916666666666665
59	13	3.6153846153846154
130	22	4.954545454545454
70	10	6.0
131	26	4.038461538461538
50	8	5.375
104	14	6.5
101	17	5.0
82	14	4.928571428571429
86	8	9.875
52	10	4.3
66	13	4.153846153846154
108	19	4.684210526315789
59	7	7.571428571428571
58	7	7.428571428571429
79	10	6.9
67	9	6.444444444444445
90	7	12.0
122	19	5.473684210526316
46	4	10.75
121	24	4.083333333333333
72	13	4.538461538461538
122	21	4.857142857142857
81	11	6.454545454545454
75	14	4.428571428571429
122	15	7.2
124	17	6.352941176470588
138	17	7.176470588235294
128	17	6.588235294117647
127	20	5.4
85	15	4.6
103	23	3.5217391304347827
113	18	5.333333333333333
54	11	4.0
96	12	7.0
128	18	6.166666666666667
51	7	6.428571428571429
124	16	6.8125
135	16	7.4375
137	18	6.611111111111111
50	8	5.375
72	11	5.636363636363637
130	18	6.277777777777778
47	8	5.0
125	20	5.3
97	15	5.533333333333333
102	19	4.421052631578948
32	6	4.5
57	10	4.7
56	9	5.222222222222222
48	8	5.125
133	19	6.0
58	12	3.9166666666666665
135	16	7.4375
97	20	3.9
130	24	4.458333333333333
35	7	4.142857142857143
68	12	4.75
99	14	6.142857142857143
42	4	9.5
122	9	12.555555555555555
26	5	4.4
43	9	3.888888888888889
79	8	8.875
81	15	4.466666666666667
99	20	4.0
112	19	4.894736842105263
127	21	5.095238095238095
114	12	8.583333333333334
76	14	4.5
105	14	6.571428571428571
59	13	3.6153846153846154
116	16	6.25
98	18	4.5
35	6	4.833333333333333
41	9	3.6666666666666665
117	15	6.866666666666666
64	7	8.285714285714286
88	13	5.769230769230769
82	13	5.3076923076923075
30	3	9.333333333333334
138	17	7.176470588235294
119	20	5.0
148	17	7.764705882352941
99	18	4.5
88	15	4.933333333333334
80	12	5.75
115	19	5.105263157894737
241	11	21.0
67	10	5.8
130	20	5.5
122	21	4.857142857142857
273	6	44.5
98	16	5.1875
132	22	5.045454545454546
130	17	6.647058823529412
55	9	5.222222222222222
55	6	8.166666666666666
48	9	4.444444444444445
31	3	9.666666666666666
73	14	4.285714285714286
36	6	5.166666666666667
62	9	5.888888888888889
33	6	4.666666666666667
127	12	9.666666666666666
133	24	4.583333333333333
60	9	5.777777777777778
38	5	6.8
118	19	5.2631578947368425
46	9	4.222222222222222
57	9	5.444444444444445
26	5	4.4
58	12	3.75
34	6	4.833333333333333
77	9	7.666666666666667
131	15	7.733333333333333
80	13	5.230769230769231
148	21	6.095238095238095
93	11	7.454545454545454
77	10	6.8
38	6	5.5
126	22	4.7272727272727275
52	6	7.833333333333333
112	15	6.466666666666667
124	22	4.681818181818182
139	29	3.8275862068965516
73	10	6.3
101	16	5.375
45	7	5.571428571428571
52	5	9.6
63	7	8.142857142857142
48	10	3.9
107	18	5.0
125	21	5.0
116	19	5.157894736842105
82	9	8.11111111111111
37	6	5.333333333333333
68	14	3.857142857142857
133	25	4.36
124	17	6.352941176470588
31	6	4.333333333333333
39	8	4.0
86	19	3.526315789473684
120	14	7.357142857142857
119	13	8.153846153846153
131	26	4.076923076923077
149	14	9.642857142857142
100	17	4.9411764705882355
95	17	4.647058823529412
78	7	10.142857142857142
65	13	4.076923076923077
133	25	4.36
120	8	14.125
43	11	2.909090909090909
133	21	5.380952380952381
101	19	4.368421052631579
126	20	5.3
108	13	7.384615384615385
131	19	5.947368421052632
131	22	5.0
120	14	7.642857142857143
51	9	4.777777777777778
119	20	5.0
100	12	7.416666666666667
81	12	5.833333333333333
57	6	8.666666666666666
78	14	4.571428571428571
93	15	5.266666666666667
73	9	7.222222222222222
64	10	5.4
130	22	4.954545454545454
62	11	4.7272727272727275
103	19	4.473684210526316
100	15	5.733333333333333
121	18	5.777777777777778
56	9	5.333333333333333
76	11	6.0
108	17	5.352941176470588
67	14	3.857142857142857
55	16	2.5
79	15	4.333333333333333
102	8	11.75
120	6	19.166666666666668
69	9	6.666666666666667
33	8	3.25
89	14	5.428571428571429
55	9	5.222222222222222
140	22	5.409090909090909
126	25	4.04
78	10	6.9
119	20	4.95
86	12	6.25
33	7	3.857142857142857
96	8	11.0
30	5	5.2
53	10	4.3
99	14	6.142857142857143
108	15	6.2
130	17	6.647058823529412
71	10	6.2
130	17	6.647058823529412
37	6	5.166666666666667
133	18	6.388888888888889
103	18	4.777777777777778
139	21	5.666666666666667
100	17	4.9411764705882355
73	14	4.285714285714286
145	29	4.0344827586206895
82	15	4.533333333333333
50	2	24.5
92	17	4.470588235294118
125	22	4.7272727272727275
140	17	7.294117647058823
132	11	11.090909090909092
96	13	6.384615384615385
99	12	7.333333333333333
42	4	9.5
104	16	5.5
132	25	4.32
66	8	7.375
129	21	5.142857142857143
92	13	6.153846153846154
71	11	5.545454545454546
125	21	5.0
57	9	5.333333333333333
86	10	7.6
129	23	4.6521739130434785
41	9	3.6666666666666665
128	14	8.214285714285714
50	7	6.285714285714286
51	10	4.2
109	17	5.411764705882353
44	9	4.0
70	10	6.0
130	22	4.954545454545454
37	4	8.5
108	20	4.45
103	13	7.0
31	5	5.4
122	22	4.590909090909091
127	21	5.095238095238095
80	12	5.666666666666667
117	22	4.318181818181818
101	13	6.846153846153846
109	20	4.5
124	15	7.333333333333333
129	15	7.666666666666667
74	15	4.0
139	24	4.833333333333333
48	9	4.333333333333333
47	10	3.6
135	21	5.476190476190476
140	22	5.409090909090909
88	11	7.090909090909091
66	7	8.571428571428571
71	11	5.545454545454546
124	17	6.352941176470588
82	12	5.833333333333333
127	22	4.818181818181818
80	13	5.230769230769231
133	21	5.380952380952381
92	9	9.333333333333334
91	15	5.133333333333334
33	6	4.666666666666667
31	4	7.0
81	16	4.125
53	7	6.714285714285714
61	11	4.636363636363637
99	12	7.333333333333333
130	17	6.705882352941177
75	12	5.333333333333333
128	21	5.095238095238095
84	13	5.461538461538462
89	15	5.0
126	18	6.055555555555555
117	19	5.2105263157894735
93	12	6.75
133	25	4.36
95	16	5.0
73	16	3.625
48	8	5.125
140	18	6.833333333333333
136	16	7.5625
52	10	4.3
93	10	8.4
39	5	7.0
125	20	5.25
58	10	4.8
41	6	6.0
90	7	11.857142857142858
134	27	3.925925925925926
137	17	7.117647058823529
111	15	6.4
66	11	5.090909090909091
108	13	7.384615384615385
35	6	5.0
125	21	5.0
67	14	3.7857142857142856
49	7	6.142857142857143
65	12	4.5
102	19	4.421052631578948
136	17	7.0
102	20	4.1
