max_syn_length	min_syn_length	avg_syn_length
22	0	3.7916666666666665
14	0	3.3333333333333335
13	0	4.176470588235294
28	0	4.916666666666667
25	0	7.0
7	0	1.4
7	0	1.75
14	0	4.214285714285714
19	0	3.5
7	0	2.125
22	0	5.0
36	0	4.769230769230769
13	0	3.75
34	0	7.36
34	0	3.5384615384615383
27	0	4.4
15	0	3.9047619047619047
14	0	4.052631578947368
8	0	3.0
10	0	3.6
34	0	6.5
27	0	7.333333333333333
52	0	8.263157894736842
18	0	4.421052631578948
10	0	3.0
23	0	4.888888888888889
13	0	3.0
35	0	6.466666666666667
13	0	4.166666666666667
34	0	6.333333333333333
20	0	7.3076923076923075
45	0	7.538461538461538
41	0	6.041666666666667
22	0	3.3157894736842106
14	0	4.333333333333333
14	0	3.8461538461538463
36	0	8.533333333333333
13	0	3.3333333333333335
14	0	4.4
25	0	5.913043478260869
20	0	4.863636363636363
22	0	4.947368421052632
13	0	2.8
52	0	9.8
33	0	7.105263157894737
9	0	1.6
44	0	7.111111111111111
37	0	6.0
19	0	7.411764705882353
14	0	5.928571428571429
13	0	3.823529411764706
12	0	3.3333333333333335
13	0	3.076923076923077
20	0	4.0625
52	0	7.958333333333333
11	0	2.1666666666666665
18	0	3.533333333333333
19	0	7.0
22	0	3.6956521739130435
14	0	4.5
8	0	2.857142857142857
25	0	7.571428571428571
6	0	2.6
37	0	9.428571428571429
43	0	7.947368421052632
14	0	5.2105263157894735
25	0	8.0
11	0	3.923076923076923
14	0	3.625
14	0	5.571428571428571
16	0	2.3846153846153846
13	0	5.818181818181818
25	0	6.571428571428571
25	0	5.3
36	0	4.071428571428571
18	0	3.3076923076923075
13	0	5.333333333333333
45	0	6.764705882352941
11	0	5.125
34	0	10.428571428571429
10	0	3.0
13	0	5.148148148148148
8	0	1.4
9	0	2.5714285714285716
15	0	5.0
51	0	9.136363636363637
16	0	4.0
13	0	2.588235294117647
27	0	6.090909090909091
34	0	6.05
52	0	4.066666666666666
36	0	11.428571428571429
43	0	7.08
16	0	5.181818181818182
45	0	6.0
24	0	7.3076923076923075
44	0	7.2631578947368425
38	0	8.416666666666666
7	0	2.4166666666666665
34	0	5.8
17	0	7.125
13	0	3.5
19	0	7.090909090909091
34	0	5.933333333333334
6	0	2.142857142857143
24	0	3.8125
44	0	5.708333333333333
18	0	5.666666666666667
22	0	5.875
12	0	2.25
28	0	4.478260869565218
60	0	10.2
13	0	5.35
35	0	6.923076923076923
7	0	2.5
6	0	0.9375
14	0	4.454545454545454
28	0	5.7727272727272725
15	0	4.0
25	0	6.238095238095238
10	0	4.333333333333333
21	0	7.2727272727272725
38	0	10.083333333333334
14	0	4.125
16	0	4.722222222222222
27	0	5.842105263157895
10	0	2.933333333333333
14	0	3.0714285714285716
13	0	2.5454545454545454
10	0	3.125
20	0	5.076923076923077
37	0	10.541666666666666
14	0	5.2
7	0	2.875
34	0	7.3
11	0	3.8333333333333335
21	0	4.9375
13	0	4.111111111111111
28	0	5.3125
27	0	6.304347826086956
42	0	6.428571428571429
18	0	4.428571428571429
34	0	6.928571428571429
37	0	5.142857142857143
20	0	7.0
25	0	5.0
17	0	7.0
19	0	6.764705882352941
43	0	11.35
7	1	2.3333333333333335
20	0	5.636363636363637
17	0	3.0
15	0	3.2777777777777777
70	0	8.736842105263158
22	0	8.75
2	0	0.8
22	0	6.4375
14	0	7.111111111111111
50	0	8.8
13	0	2.8
44	0	7.176470588235294
44	0	11.636363636363637
15	0	5.533333333333333
13	0	3.9411764705882355
20	0	3.75
27	0	6.458333333333333
11	0	2.5
13	0	3.375
36	0	6.48
50	0	7.454545454545454
36	0	6.526315789473684
20	0	4.055555555555555
17	0	3.8
25	0	5.5
38	0	5.368421052631579
37	0	8.384615384615385
52	0	7.961538461538462
13	0	4.6875
22	0	2.875
37	0	10.5
6	0	1.3636363636363635
15	0	5.222222222222222
48	0	9.125
28	0	11.166666666666666
14	0	2.5
17	0	3.769230769230769
14	0	3.4705882352941178
13	0	3.076923076923077
41	0	7.25
17	0	4.111111111111111
10	0	2.2222222222222223
52	0	11.2
50	0	22.5
6	0	2.4
29	0	8.0
29	0	6.866666666666666
14	0	4.5
17	0	5.611111111111111
51	0	6.166666666666667
34	0	6.588235294117647
51	0	5.913043478260869
10	0	2.4
16	0	6.4
18	0	5.5
28	0	6.2727272727272725
10	0	3.75
22	0	7.066666666666666
52	0	6.904761904761905
36	0	4.6521739130434785
13	0	4.5
17	0	6.2727272727272725
20	0	3.4375
13	0	3.5
20	0	5.434782608695652
11	0	3.25
18	0	4.764705882352941
10	0	4.0
25	0	6.9411764705882355
50	0	7.0
25	0	7.148148148148148
15	0	6.846153846153846
13	0	4.25
22	0	3.0952380952380953
30	0	6.882352941176471
45	0	8.777777777777779
26	0	6.375
12	0	2.909090909090909
28	0	6.230769230769231
12	0	4.25
57	0	4.894736842105263
43	0	5.647058823529412
13	0	3.176470588235294
14	0	3.230769230769231
52	0	8.296296296296296
32	0	5.111111111111111
21	0	7.0
36	0	8.285714285714286
15	0	3.111111111111111
37	0	8.571428571428571
36	0	8.115384615384615
25	0	6.0
21	0	5.1923076923076925
31	0	6.4
37	0	11.75
32	0	6.833333333333333
43	0	8.631578947368421
20	4	12.0
15	0	3.5
50	0	7.608695652173913
21	0	3.8823529411764706
22	0	5.777777777777778
51	0	7.5
75	0	7.962962962962963
22	0	5.666666666666667
23	0	7.444444444444445
17	0	2.6153846153846154
24	0	6.5
36	0	6.380952380952381
37	0	5.0588235294117645
14	0	3.347826086956522
37	0	8.454545454545455
10	0	2.230769230769231
17	0	4.434782608695652
24	0	5.6875
27	0	5.6923076923076925
16	0	3.409090909090909
25	0	6.076923076923077
38	0	6.2631578947368425
15	0	3.090909090909091
15	0	3.5625
37	0	5.428571428571429
35	0	8.727272727272727
25	0	5.8
28	0	5.615384615384615
15	15	15.0
15	0	6.166666666666667
12	0	5.0
26	0	5.7368421052631575
19	0	5.333333333333333
18	0	7.666666666666667
9	0	2.5
13	0	6.833333333333333
16	0	7.5
14	0	3.88
9	0	4.5
38	0	7.95
60	0	9.928571428571429
7	7	7.0
22	0	5.454545454545454
75	0	12.88888888888889
20	0	5.291666666666667
13	0	3.888888888888889
34	0	6.833333333333333
4	0	1.6
12	0	2.875
16	0	5.0
34	0	6.842105263157895
37	0	7.363636363636363
14	0	4.428571428571429
35	0	3.4347826086956523
20	0	4.923076923076923
35	0	6.176470588235294
18	0	7.25
36	0	5.933333333333334
22	0	5.666666666666667
52	0	9.363636363636363
13	0	4.666666666666667
36	0	6.9523809523809526
13	0	2.1666666666666665
11	0	3.4
17	0	4.714285714285714
19	0	3.6153846153846154
15	0	5.25
51	0	10.222222222222221
15	0	6.416666666666667
38	0	7.333333333333333
11	4	7.8
20	0	7.636363636363637
34	0	8.545454545454545
21	0	5.7
52	0	14.636363636363637
14	0	4.545454545454546
20	0	4.071428571428571
22	0	4.277777777777778
28	0	9.125
16	0	5.454545454545454
22	0	4.133333333333334
25	0	4.533333333333333
14	0	5.625
38	0	9.2
34	0	5.655172413793103
26	0	3.6875
17	0	4.238095238095238
20	0	5.0
16	0	5.545454545454546
35	0	7.28
37	0	8.1
12	0	4.476190476190476
45	0	9.263157894736842
37	0	5.785714285714286
8	0	2.7058823529411766
15	0	4.764705882352941
13	0	5.8
75	0	11.777777777777779
7	0	2.2
22	0	4.434782608695652
24	0	5.0
13	0	4.565217391304348
12	0	3.0
6	0	2.4285714285714284
22	0	6.6
14	0	2.6
36	0	8.555555555555555
25	0	5.705882352941177
6	0	1.5
22	0	5.7
51	0	8.833333333333334
14	0	4.5
50	0	8.333333333333334
15	0	3.2222222222222223
19	0	5.0
15	0	2.380952380952381
27	0	3.142857142857143
17	0	3.5714285714285716
51	0	9.444444444444445
10	0	1.7
22	0	7.714285714285714
16	0	4.35
11	0	4.444444444444445
27	0	6.35
22	0	5.142857142857143
17	0	4.714285714285714
23	0	9.7
6	0	1.5
41	0	6.714285714285714
23	0	3.4
14	0	4.0588235294117645
14	0	6.4
13	0	2.7142857142857144
34	0	7.357142857142857
36	0	7.1875
7	0	2.3333333333333335
14	0	3.0869565217391304
7	0	2.111111111111111
44	0	6.866666666666666
43	0	7.8
15	0	5.2
37	0	5.315789473684211
6	0	2.0
10	0	2.857142857142857
37	0	9.444444444444445
7	0	2.4285714285714284
9	0	2.8333333333333335
52	0	9.26923076923077
18	0	5.0625
22	0	9.1
14	0	4.3125
25	0	5.7
37	0	6.117647058823529
34	0	6.391304347826087
17	0	3.5
29	0	4.0
20	0	5.666666666666667
19	0	6.3076923076923075
20	0	4.75
13	0	4.0
36	0	10.0
13	0	3.5238095238095237
14	0	3.4166666666666665
7	0	2.0
28	0	6.2727272727272725
15	0	4.428571428571429
13	0	4.166666666666667
44	0	5.055555555555555
16	0	4.2631578947368425
37	1	11.0
14	0	5.444444444444445
38	0	10.0
17	0	3.0555555555555554
50	0	5.857142857142857
6	0	1.9090909090909092
15	0	5.9
9	0	2.5
4	0	1.5
22	0	5.5
25	0	7.111111111111111
37	0	5.708333333333333
8	0	4.333333333333333
13	0	2.25
51	0	9.1
38	0	8.090909090909092
22	0	6.7
41	0	6.823529411764706
37	0	7.5
0	0	0.0
30	0	6.666666666666667
6	0	1.25
36	0	7.0
23	0	6.0476190476190474
72	0	7.705882352941177
14	0	4.6
7	0	1.7272727272727273
13	0	3.111111111111111
11	11	11.0
14	0	4.333333333333333
18	0	4.043478260869565
16	0	4.75
45	0	5.176470588235294
20	0	6.666666666666667
20	0	2.875
28	0	5.0
19	0	4.857142857142857
11	0	4.571428571428571
14	0	3.5789473684210527
36	0	6.666666666666667
21	0	4.5
12	0	3.1666666666666665
36	0	4.6
6	0	1.5555555555555556
21	0	4.666666666666667
12	0	5.333333333333333
10	0	3.4444444444444446
14	0	4.25
35	0	4.36
8	0	3.75
42	0	5.590909090909091
22	0	4.1
28	0	5.666666666666667
22	0	4.0
52	0	7.714285714285714
18	0	2.857142857142857
14	0	6.25
40	0	11.25
28	0	6.916666666666667
24	0	8.0
24	0	4.2105263157894735
15	0	5.153846153846154
34	0	8.2
22	0	6.8
13	0	5.0
43	0	18.0
34	0	5.947368421052632
50	0	6.5
37	0	6.666666666666667
8	0	4.333333333333333
36	0	6.958333333333333
8	0	3.6
10	0	2.625
13	0	2.1818181818181817
17	0	3.625
19	0	5.238095238095238
16	0	3.235294117647059
0	0	0.0
16	0	4.214285714285714
27	0	6.0
16	0	5.285714285714286
15	0	5.6
34	0	7.583333333333333
14	0	5.7272727272727275
37	0	5.8
38	0	6.7894736842105265
45	0	5.933333333333334
30	0	5.0
3	0	1.5
34	0	6.944444444444445
14	0	4.8
14	0	3.6
10	0	1.1538461538461537
19	0	4.95
41	0	5.333333333333333
34	0	5.434782608695652
19	0	4.684210526315789
8	0	2.2857142857142856
13	0	5.888888888888889
45	0	5.916666666666667
10	0	3.75
51	0	5.681818181818182
37	0	4.833333333333333
34	0	8.0
14	0	3.6666666666666665
34	0	4.8
34	0	5.521739130434782
34	0	5.947368421052632
20	0	5.785714285714286
14	0	2.0
13	0	4.909090909090909
8	0	2.6666666666666665
14	0	4.75
34	0	6.25
38	0	5.266666666666667
13	0	5.4
12	0	3.4166666666666665
16	0	4.0
35	0	8.333333333333334
20	0	5.083333333333333
10	0	4.0
14	0	2.0714285714285716
16	0	4.434782608695652
14	0	4.166666666666667
52	0	8.047619047619047
37	0	6.086956521739131
70	0	10.869565217391305
52	0	8.636363636363637
8	0	3.0
15	0	5.166666666666667
18	0	5.5
18	0	3.8181818181818183
52	0	7.65
20	1	8.142857142857142
20	0	3.066666666666667
39	0	9.652173913043478
16	0	3.0555555555555554
47	0	8.5
36	0	5.611111111111111
43	0	7.208333333333333
10	0	3.0
10	0	4.666666666666667
17	0	6.75
22	0	3.7222222222222223
8	0	1.6
13	0	7.833333333333333
44	0	9.142857142857142
22	0	5.2727272727272725
13	0	4.238095238095238
16	0	6.277777777777778
23	0	5.8
75	0	7.0
14	0	9.0
27	0	4.352941176470588
39	0	7.857142857142857
13	0	4.1
12	0	4.0
12	0	4.055555555555555
30	0	6.117647058823529
9	0	2.2142857142857144
16	0	6.5
10	0	4.857142857142857
16	0	5.916666666666667
25	0	5.461538461538462
36	0	5.416666666666667
34	0	8.363636363636363
42	0	6.0
52	0	8.947368421052632
28	0	3.7142857142857144
21	0	7.636363636363637
14	0	3.227272727272727
13	0	4.4
14	0	3.8421052631578947
13	0	5.0
13	0	3.0
25	0	5.823529411764706
34	0	10.142857142857142
27	0	6.25
22	1	10.333333333333334
17	0	4.5
13	0	4.55
37	0	6.3076923076923075
16	0	5.153846153846154
51	0	10.31578947368421
14	0	4.555555555555555
37	0	5.833333333333333
9	0	2.4285714285714284
36	0	9.941176470588236
30	0	5.857142857142857
45	0	6.266666666666667
37	0	13.533333333333333
16	0	5.333333333333333
24	0	3.8823529411764706
16	0	6.388888888888889
45	0	7.1923076923076925
13	0	5.444444444444445
25	0	4.25
20	0	6.2
7	0	1.75
15	0	5.647058823529412
13	0	3.9166666666666665
6	0	2.888888888888889
22	0	4.111111111111111
14	0	4.0
36	0	7.875
27	0	7.428571428571429
13	0	4.352941176470588
20	0	4.333333333333333
9	0	2.4166666666666665
4	0	1.0
28	0	5.066666666666666
51	0	7.32
22	0	6.590909090909091
75	0	9.058823529411764
28	0	4.75
6	0	1.6666666666666667
26	0	6.285714285714286
35	0	7.294117647058823
43	0	6.478260869565218
17	0	4.235294117647059
45	0	10.391304347826088
13	0	2.0
11	0	3.2
37	0	6.25
20	0	5.833333333333333
37	0	6.518518518518518
13	0	3.4166666666666665
1	0	0.1111111111111111
37	0	5.777777777777778
13	0	3.3529411764705883
20	0	4.653846153846154
34	0	7.090909090909091
19	0	5.722222222222222
7	0	2.0526315789473686
18	0	6.444444444444445
20	0	3.857142857142857
34	0	7.1
37	0	6.470588235294118
35	0	12.88888888888889
16	0	6.769230769230769
21	0	3.6842105263157894
16	0	5.4375
14	0	3.235294117647059
14	0	5.625
52	0	6.5
17	0	4.428571428571429
13	0	1.9090909090909092
10	0	3.0869565217391304
22	0	4.230769230769231
20	0	5.043478260869565
37	0	6.416666666666667
30	0	8.791666666666666
51	0	7.933333333333334
37	0	5.285714285714286
9	0	4.333333333333333
22	0	5.181818181818182
14	0	3.6818181818181817
16	0	4.181818181818182
17	3	10.666666666666666
24	0	3.888888888888889
14	0	5.285714285714286
14	0	3.8095238095238093
12	0	3.6666666666666665
17	0	5.615384615384615
22	0	7.615384615384615
9	0	3.875
44	0	8.705882352941176
27	0	4.92
14	0	6.0
13	0	3.2222222222222223
23	0	4.428571428571429
45	0	8.23076923076923
16	0	4.1875
39	0	15.285714285714286
20	0	5.28
45	0	7.538461538461538
37	0	8.416666666666666
17	0	7.0
18	0	3.0
14	0	2.3125
16	0	3.857142857142857
6	0	1.5
51	0	7.2727272727272725
14	0	4.074074074074074
21	0	5.533333333333333
34	4	11.0
34	0	6.45
38	0	9.333333333333334
22	0	6.555555555555555
52	0	9.5
36	0	5.125
10	0	3.375
37	0	6.541666666666667
14	0	3.6818181818181817
25	0	5.125
19	0	6.0
12	0	3.1666666666666665
6	0	1.8888888888888888
14	0	4.5
31	0	7.944444444444445
28	0	5.8
14	0	7.714285714285714
25	0	6.9
17	0	5.571428571428571
3	0	0.8571428571428571
3	0	1.0
13	0	3.2666666666666666
16	0	3.210526315789474
37	0	5.111111111111111
52	0	9.8
25	0	6.428571428571429
35	0	3.9166666666666665
23	0	3.0526315789473686
43	0	10.583333333333334
22	0	9.142857142857142
38	0	10.043478260869565
7	0	3.5
14	0	3.5294117647058822
13	0	2.375
15	0	4.818181818181818
33	0	5.5
13	0	3.933333333333333
41	0	7.461538461538462
18	0	4.375
34	0	7.466666666666667
34	0	7.888888888888889
10	0	2.1333333333333333
7	0	2.2
14	0	4.454545454545454
19	0	6.714285714285714
37	0	6.285714285714286
8	0	3.5454545454545454
14	0	4.0476190476190474
22	0	6.95
17	0	4.266666666666667
10	0	4.0
50	0	6.529411764705882
45	0	7.777777777777778
22	0	8.782608695652174
18	0	5.5
51	0	8.461538461538462
4	0	1.6666666666666667
10	0	4.357142857142857
10	0	2.5454545454545454
21	0	4.578947368421052
14	0	7.666666666666667
22	0	5.333333333333333
21	0	6.083333333333333
22	0	5.1
19	0	4.125
36	0	6.846153846153846
29	0	8.041666666666666
34	0	10.25925925925926
21	0	6.615384615384615
34	0	8.615384615384615
6	0	1.75
37	0	6.333333333333333
31	0	10.666666666666666
16	0	3.625
50	0	21.875
31	0	9.666666666666666
22	0	4.409090909090909
35	0	6.4375
45	0	7.647058823529412
6	0	1.0
16	0	5.615384615384615
14	0	6.3076923076923075
36	0	8.133333333333333
14	0	6.0
22	0	7.333333333333333
35	0	7.444444444444445
51	0	9.777777777777779
35	0	9.555555555555555
19	0	7.0
20	0	4.857142857142857
16	0	2.769230769230769
12	0	3.7
19	0	3.066666666666667
6	0	2.142857142857143
13	0	3.0588235294117645
20	0	5.764705882352941
10	0	3.75
18	0	4.0
35	0	5.619047619047619
14	0	3.2
41	0	5.545454545454546
13	0	4.75
22	0	9.25
51	0	9.666666666666666
19	0	4.882352941176471
14	0	2.473684210526316
14	0	6.875
27	0	8.333333333333334
10	0	2.625
16	0	5.8
51	0	6.411764705882353
13	0	4.615384615384615
13	0	3.8
22	0	6.962962962962963
20	0	7.2631578947368425
15	0	8.666666666666666
34	0	8.5
7	0	4.6
52	0	7.476190476190476
22	1	10.4
51	0	10.04
36	0	4.9
26	2	13.5
6	0	1.1666666666666667
22	0	7.428571428571429
19	0	8.0
16	0	2.9411764705882355
14	0	2.888888888888889
24	0	5.166666666666667
22	0	5.5
47	0	9.652173913043478
10	0	2.6
9	0	2.6363636363636362
43	0	8.3
42	0	5.428571428571429
17	0	4.125
37	0	6.894736842105263
13	0	3.2222222222222223
25	0	4.105263157894737
43	0	7.2631578947368425
16	0	3.588235294117647
28	0	6.363636363636363
34	0	4.357142857142857
51	0	7.75
13	0	3.9375
34	0	5.909090909090909
26	0	6.333333333333333
34	0	6.947368421052632
19	0	5.181818181818182
51	0	9.25
18	0	6.142857142857143
44	0	6.615384615384615
21	0	4.947368421052632
35	0	4.583333333333333
16	0	5.521739130434782
14	0	3.8333333333333335
16	0	5.130434782608695
13	0	2.909090909090909
20	0	3.5714285714285716
5	0	1.5
34	0	9.285714285714286
29	0	6.25
13	0	2.090909090909091
10	0	2.7142857142857144
10	0	4.0
21	0	7.176470588235294
13	0	3.4444444444444446
22	0	6.176470588235294
36	0	3.6363636363636362
36	0	6.52
27	0	7.44
38	0	6.470588235294118
15	0	3.6666666666666665
27	0	5.0
21	0	2.7857142857142856
21	0	5.235294117647059
32	0	11.909090909090908
8	0	3.0
13	0	4.0
23	0	4.2272727272727275
17	0	4.545454545454546
42	0	9.333333333333334
37	0	6.095238095238095
14	0	3.142857142857143
27	2	10.0
13	0	4.055555555555555
3	1	2.0
22	0	4.428571428571429
17	0	4.230769230769231
37	0	6.096774193548387
13	0	3.4444444444444446
18	0	5.285714285714286
13	0	3.6875
22	0	7.111111111111111
22	0	7.6
22	0	4.28
17	0	4.2
36	0	4.545454545454546
12	0	4.333333333333333
22	0	7.571428571428571
37	0	9.466666666666667
18	0	6.444444444444445
13	0	5.125
22	0	4.875
45	0	8.2
20	0	5.578947368421052
10	0	2.875
32	0	7.090909090909091
6	0	1.8888888888888888
34	0	7.285714285714286
42	0	5.68
18	0	4.619047619047619
13	0	3.0
13	0	4.125
21	0	5.631578947368421
15	0	5.111111111111111
17	0	4.6
18	0	3.5
15	0	5.181818181818182
24	0	6.045454545454546
20	0	4.0
37	0	6.304347826086956
52	0	6.714285714285714
22	0	5.25
43	0	8.875
14	2	7.285714285714286
50	0	12.7
8	0	1.7333333333333334
13	0	4.4
20	0	5.333333333333333
37	0	10.0
22	0	10.153846153846153
38	0	8.454545454545455
25	0	5.7
18	0	5.111111111111111
10	0	3.875
11	0	1.7857142857142858
33	0	5.8125
13	0	4.066666666666666
10	0	2.8181818181818183
32	0	8.8
15	0	5.769230769230769
14	0	4.0476190476190474
7	0	3.142857142857143
17	0	4.4
19	0	3.7142857142857144
1	0	0.3333333333333333
22	0	6.5
28	0	6.052631578947368
8	0	4.0
40	0	9.666666666666666
19	0	4.461538461538462
14	0	4.818181818181818
11	0	4.0
13	0	4.0
13	0	3.2666666666666666
17	0	5.705882352941177
38	0	7.48
16	0	2.3125
39	0	8.15
29	0	7.866666666666666
72	0	10.304347826086957
37	0	5.894736842105263
12	0	4.333333333333333
51	0	6.571428571428571
51	0	6.136363636363637
5	0	1.7142857142857142
48	0	8.625
37	0	4.9523809523809526
37	0	4.809523809523809
37	0	7.625
15	0	3.9166666666666665
18	0	4.041666666666667
16	0	5.5
34	0	6.75
45	0	6.9375
20	0	5.3
13	0	7.333333333333333
13	0	3.8333333333333335
18	0	3.1818181818181817
37	0	12.25
23	0	5.684210526315789
37	0	6.769230769230769
12	0	3.1052631578947367
42	0	6.8
37	0	5.518518518518518
36	0	8.428571428571429
52	0	8.75
27	0	7.533333333333333
10	0	3.857142857142857
6	0	1.5
14	2	7.6
15	0	6.444444444444445
14	0	2.0
37	0	12.4375
20	0	4.75
18	0	4.333333333333333
28	0	6.181818181818182
14	0	3.25
27	0	10.285714285714286
37	0	7.15
14	0	5.153846153846154
52	0	8.35
24	0	6.947368421052632
33	0	8.166666666666666
16	0	4.0
12	0	3.0
11	0	3.875
35	0	7.538461538461538
38	0	7.923076923076923
41	0	11.2
28	0	4.705882352941177
37	0	6.045454545454546
57	0	8.12
34	0	7.777777777777778
20	0	6.466666666666667
50	0	8.692307692307692
38	0	5.35
37	0	4.533333333333333
37	0	5.0
13	0	3.5
36	0	5.782608695652174
18	0	1.9411764705882353
22	0	9.25
22	0	6.083333333333333
26	0	5.611111111111111
60	0	13.333333333333334
13	0	3.888888888888889
20	0	6.666666666666667
3	0	1.0
44	0	8.266666666666667
37	0	9.333333333333334
19	0	4.555555555555555
16	0	6.142857142857143
7	0	1.9444444444444444
75	0	10.666666666666666
7	0	1.7777777777777777
4	0	1.6
32	0	8.61111111111111
37	0	5.333333333333333
27	0	6.777777777777778
33	0	7.6
19	0	5.363636363636363
34	0	7.833333333333333
27	0	4.888888888888889
51	0	4.409090909090909
20	0	5.714285714285714
25	0	5.291666666666667
13	0	2.8
14	0	3.230769230769231
13	0	3.8333333333333335
30	0	3.5238095238095237
10	0	4.666666666666667
37	0	5.0
51	0	7.619047619047619
45	0	9.34375
14	0	4.5
72	0	7.8125
36	0	7.857142857142857
15	0	3.5555555555555554
44	0	8.0
37	0	11.1
25	0	5.190476190476191
19	0	4.045454545454546
22	0	5.052631578947368
29	0	5.416666666666667
35	0	8.0
37	0	6.142857142857143
38	0	7.12
12	0	2.85
14	3	7.833333333333333
35	0	6.75
22	0	7.75
6	0	2.5555555555555554
7	0	2.9411764705882355
37	0	5.615384615384615
14	0	3.2222222222222223
35	0	5.666666666666667
25	0	6.368421052631579
22	0	5.125
15	0	4.846153846153846
22	0	5.4
6	0	1.8181818181818181
17	0	3.5
37	0	5.791666666666667
21	0	4.947368421052632
22	0	4.434782608695652
20	0	3.5384615384615383
38	0	6.090909090909091
20	0	6.363636363636363
16	0	3.9
20	0	5.888888888888889
18	0	4.285714285714286
35	0	3.933333333333333
20	0	2.9166666666666665
6	0	2.0
13	0	3.357142857142857
22	0	6.6
11	0	2.727272727272727
27	0	8.9
44	0	6.363636363636363
20	0	6.090909090909091
45	0	6.7
13	0	4.882352941176471
51	0	6.619047619047619
8	0	2.2222222222222223
15	0	4.666666666666667
25	0	5.571428571428571
14	2	5.857142857142857
17	0	5.235294117647059
17	0	6.0
6	0	2.0
14	0	1.75
10	0	2.6363636363636362
34	0	9.0
22	0	4.411764705882353
20	0	6.0
44	0	8.181818181818182
22	0	3.32
14	0	3.1
32	0	6.0
10	0	4.076923076923077
12	3	5.714285714285714
6	0	1.4166666666666667
15	0	7.2
16	0	6.7272727272727275
34	0	7.357142857142857
17	0	6.0
22	0	3.55
36	0	7.0
36	0	3.2941176470588234
12	0	4.0
14	0	4.545454545454546
38	0	10.578947368421053
48	0	5.6
52	0	8.38888888888889
16	0	4.642857142857143
40	0	8.666666666666666
20	0	3.1875
14	0	4.25
24	0	5.769230769230769
20	0	4.5
13	0	3.15
26	0	3.611111111111111
37	0	5.888888888888889
30	0	5.466666666666667
23	0	6.142857142857143
20	0	6.25
16	0	5.769230769230769
21	0	5.2
18	0	3.9565217391304346
13	0	3.7857142857142856
13	0	3.1818181818181817
20	0	5.363636363636363
15	0	3.3333333333333335
50	0	7.461538461538462
36	0	5.653846153846154
36	0	9.333333333333334
22	0	4.578947368421052
22	0	6.571428571428571
15	0	3.0
15	0	3.5
22	0	6.666666666666667
14	0	3.6
14	0	4.136363636363637
28	0	8.166666666666666
38	0	8.681818181818182
13	0	3.923076923076923
20	0	5.2
22	0	3.8181818181818183
22	0	6.173913043478261
14	0	4.384615384615385
19	0	3.4545454545454546
15	0	2.5625
25	0	5.25
44	0	9.4
12	0	1.7857142857142858
51	0	7.8
12	0	3.44
37	0	11.222222222222221
43	0	8.8
13	0	3.142857142857143
51	0	5.535714285714286
18	0	3.2857142857142856
15	0	4.3
14	0	2.727272727272727
50	0	9.411764705882353
16	0	4.25
33	0	6.956521739130435
24	0	6.666666666666667
41	0	5.208333333333333
22	0	5.666666666666667
13	0	5.1875
15	0	8.333333333333334
9	0	4.5
12	0	3.8823529411764706
40	0	8.428571428571429
22	0	8.272727272727273
12	0	3.533333333333333
16	0	4.2
37	0	7.5
13	0	4.714285714285714
19	0	6.642857142857143
14	0	3.0
37	0	8.227272727272727
38	0	5.7368421052631575
10	0	3.6666666666666665
24	0	5.32
43	0	5.5
52	0	8.125
32	0	8.0
60	0	7.625
14	0	2.526315789473684
52	0	10.1
18	0	3.6153846153846154
7	0	1.4
21	0	6.25
20	0	4.666666666666667
17	0	6.333333333333333
21	0	3.909090909090909
34	0	4.310344827586207
38	0	6.857142857142857
14	0	3.5789473684210527
15	0	3.5
22	0	4.5625
26	0	6.0
15	0	3.4782608695652173
35	0	5.266666666666667
15	0	3.4285714285714284
25	0	9.666666666666666
34	0	5.0476190476190474
14	0	3.0
18	0	6.55
